"method","experiment","metric","ccc","ccc_lower_ci","ccc_upper_ci"
"Pan_Tompkins","maths","HRV_SD2","0.930274057607954","0.859138579426965","0.966140151612822"
"Pan_Tompkins","maths","HRV_SD1SD2","0.0982502684580424","-0.0380708933499148","0.230981284361678"
"Pan_Tompkins","maths","HRV_SampEn","0.693708362241195","0.428552758890476","0.848847848676066"
"Pan_Tompkins","maths","HRV_TP","0.565334221110318","0.356510031793941","0.720361101359024"
"Pan_Tompkins","walking","HRV_MeanNN","0.500420214743304","0.180336428392815","0.724666418214303"
"Pan_Tompkins","walking","HRV_SDNN","0.260781699624281","0.0415483596793052","0.456057140640908"
"Pan_Tompkins","walking","HRV_RMSSD","0.0915959309623339","-0.021959483883121","0.202818079413897"
"Pan_Tompkins","walking","HRV_SDSD","0.0918180040335253","-0.0218010454816464","0.203095557525769"
"Pan_Tompkins","walking","HRV_CVSD","0.0299644663238712","-0.0660774684335094","0.125456285778265"
"Pan_Tompkins","walking","HRV_CVNN","0.0215619942047217","-0.139184874080235","0.181201717835268"
"Pan_Tompkins","walking","HRV_TINN","0.0633937945765903","-0.0351788895850121","0.160744895565833"
"Pan_Tompkins","walking","HRV_HTI","0.510322716344028","0.243164833452359","0.705514893831569"
"Pan_Tompkins","walking","HRV_SDRMSSD","0.0913717417114857","-0.0283181637872802","0.208478655483922"
"Pan_Tompkins","walking","HRV_pNN20","0.0238311906777643","-0.0380238378284092","0.0855042938140839"
"Pan_Tompkins","walking","HRV_pNN50","0.0443900540142492","-0.0232140017968523","0.1115899865453"
"Pan_Tompkins","walking","HRV_IQRNN","0.189405472264887","-0.0741600802384302","0.428238319481131"
"Pan_Tompkins","walking","HRV_LF","0.708830399170885","0.437966559147374","0.861709400041379"
"Pan_Tompkins","walking","HRV_HF","0.24778102513101","-0.0955615589444245","0.538434734748872"
"Pan_Tompkins","walking","HRV_LFHF","0.351808654113024","0.134736218535805","0.536659675537805"
"Pan_Tompkins","walking","HRV_LFn","0.39188563705336","0.179953027701029","0.569050542538411"
"Pan_Tompkins","walking","HRV_HFn","0.574722849467958","0.324464555757854","0.749785308468117"
"Pan_Tompkins","walking","HRV_LnHF","0.414252587258907","0.149973085534681","0.623282426412102"
"Pan_Tompkins","walking","HRV_SD1","0.091818004053629","-0.0218010454607145","0.203095557544568"
"Pan_Tompkins","walking","HRV_SD2","0.408187856543845","0.132941849809747","0.624980322714558"
"Pan_Tompkins","walking","HRV_SD1SD2","0.110189955819738","-0.0369317878960262","0.252636437076003"
"Pan_Tompkins","walking","HRV_SampEn","0.0347087922570828","-0.23711393375476","0.301491450604068"
"Pan_Tompkins","walking","HRV_TP","0.331441277330746","-0.0232734679615827","0.61203624150149"
"Pan_Tompkins","hand_bike","HRV_MeanNN","0.982951456479804","0.963005221242951","0.992186216906271"
"Pan_Tompkins","hand_bike","HRV_SDNN","0.604939520212317","0.364840552873808","0.769599238659158"
"Pan_Tompkins","hand_bike","HRV_RMSSD","0.314480764220506","0.10570274898337","0.496704212346914"
"Pan_Tompkins","hand_bike","HRV_SDSD","0.314882513412208","0.105993141322886","0.497154638310647"
"Pan_Tompkins","hand_bike","HRV_CVSD","0.208142097696249","0.00898120093509519","0.39141978310949"
"Pan_Tompkins","hand_bike","HRV_CVNN","0.499798570402948","0.244692858569914","0.690188378534804"
"Pan_Tompkins","hand_bike","HRV_TINN","0.0369921314396001","-0.0721177228217897","0.145227071409285"
"Pan_Tompkins","hand_bike","HRV_HTI","0.49596430165672","0.234249663688906","0.690650275384728"
"Pan_Tompkins","hand_bike","HRV_SDRMSSD","0.0193762877668915","-0.0758851566004336","0.114287224826424"
"Pan_Tompkins","hand_bike","HRV_pNN20","0.0272780133611936","-0.0343402468138986","0.088689675451528"
"Pan_Tompkins","hand_bike","HRV_pNN50","0.00428773650537824","-0.0551332172213989","0.0636784263904257"
"Pan_Tompkins","hand_bike","HRV_IQRNN","0.579255800657487","0.337158960322997","0.749494359737246"
"Pan_Tompkins","hand_bike","HRV_LF","0.125833680554915","-0.283275651019824","0.496197086244766"
"Pan_Tompkins","hand_bike","HRV_HF","0.0382489101179742","-0.317900946215486","0.384939452130915"
"Pan_Tompkins","hand_bike","HRV_LFHF","0.280980424044897","0.0548874414523194","0.479665537974496"
"Pan_Tompkins","hand_bike","HRV_LFn","0.238746521719412","-0.00654415946363169","0.456937021548909"
"Pan_Tompkins","hand_bike","HRV_HFn","0.269341539413934","-0.044695577373317","0.534934823660023"
"Pan_Tompkins","hand_bike","HRV_LnHF","0.150431967039375","-0.106354424516407","0.38840723024295"
"Pan_Tompkins","hand_bike","HRV_SD1","0.314882513337226","0.105993141250136","0.497154638240714"
"Pan_Tompkins","hand_bike","HRV_SD2","0.747731002679926","0.534134765825002","0.871591753713731"
"Pan_Tompkins","hand_bike","HRV_SD1SD2","0.111504847085276","-0.0370041536406492","0.255195065590049"
"Pan_Tompkins","hand_bike","HRV_SampEn","0.22383696776388","-0.0331773374042011","0.453083254190296"
"Pan_Tompkins","hand_bike","HRV_TP","0.113029114899744","-0.244645136023957","0.443626895847356"
"WQRS","sitting","HRV_MeanNN","0.819757554726045","0.636070771754826","0.915519065769372"
"WQRS","sitting","HRV_SDNN","-0.00249625420346147","-0.0446698472283989","0.0396862204819779"
"WQRS","sitting","HRV_RMSSD","0.00222190589445373","-0.0327261034939218","0.0371644885899179"
"WQRS","sitting","HRV_SDSD","0.00226709962978072","-0.0328250924427466","0.0373537088680895"
"WQRS","sitting","HRV_CVSD","0.00548825331229285","-0.0251593952282561","0.0361255950145007"
"WQRS","sitting","HRV_CVNN","0.00197726418346301","-0.0354935964902276","0.0394425732416334"
"WQRS","sitting","HRV_TINN","0.190893435980551","-0.119588519837993","0.467363775138812"
"WQRS","sitting","HRV_HTI","0.750240274058964","0.534394423677446","0.874226163888226"
"WQRS","sitting","HRV_SDRMSSD","0.470376557275387","0.21300070021849","0.666708897747081"
"WQRS","sitting","HRV_pNN20","0.983205540299642","0.964244246268536","0.992151826321832"
"WQRS","sitting","HRV_pNN50","0.935140948306476","0.883374559831532","0.964364612224737"
"WQRS","sitting","HRV_IQRNN","0.343333142466528","0.154662084570396","0.507843213398139"
"WQRS","sitting","HRV_LF","0.577444071924655","0.249929358917268","0.786390677355038"
"WQRS","sitting","HRV_HF","0.293929864004039","0.0147277937834197","0.530611447240677"
"WQRS","sitting","HRV_LFHF","0.957669801808688","0.907434208108881","0.980915241870514"
"WQRS","sitting","HRV_LFn","0.925825517199024","0.843162952381696","0.965729998806668"
"WQRS","sitting","HRV_HFn","0.938161174787226","0.865664751493272","0.97211829884627"
"WQRS","sitting","HRV_LnHF","0.743608532377997","0.510965454335472","0.874752760318198"
"WQRS","sitting","HRV_SD1","0.00226709962527315","-0.032825092447201","0.0373537088635399"
"WQRS","sitting","HRV_SD2","0.0132025813299844","-0.0676811713305806","0.0939139247957332"
"WQRS","sitting","HRV_SD1SD2","0.073234076533278","-0.0323272215790827","0.177179569157381"
"WQRS","sitting","HRV_SampEn","0.199285434627853","0.00779896010371495","0.376673570474542"
"WQRS","sitting","HRV_TP","0.274569582313491","-0.0948730735575446","0.577536225779567"
"WQRS","maths","HRV_MeanNN","0.967620230692664","0.929648684693663","0.985253567966456"
"WQRS","maths","HRV_SDNN","-0.0136116222479701","-0.0451220902960485","0.0179259042453057"
"WQRS","maths","HRV_RMSSD","-0.000655008081072697","-0.0255686058681439","0.0242594028433521"
"WQRS","maths","HRV_SDSD","-0.000644925580850521","-0.0256528971325824","0.0243638526684019"
"WQRS","maths","HRV_CVSD","-0.00985746233925089","-0.0302347808700521","0.0105280466067322"
"WQRS","maths","HRV_CVNN","-0.0222939825462457","-0.0519673517150454","0.00741871830735241"
"WQRS","maths","HRV_TINN","0.426028826297077","0.224547292276531","0.592577973723973"
"WQRS","maths","HRV_HTI","0.897139705829405","0.783833851936472","0.952632109832244"
"WQRS","maths","HRV_SDRMSSD","0.319249262495456","0.0281309842810148","0.56044620566215"
"WQRS","maths","HRV_pNN20","0.994764905772167","0.988149089144852","0.997691705314015"
"WQRS","maths","HRV_pNN50","0.979622149789841","0.956248826826481","0.990568870206702"
"WQRS","maths","HRV_IQRNN","0.99503830457507","0.988793427656747","0.997807052952801"
"WQRS","maths","HRV_LF","0.814462143417767","0.626306679288622","0.91295168697984"
"WQRS","maths","HRV_HF","0.862088475275105","0.714161183773702","0.936305089111476"
"WQRS","maths","HRV_LFHF","0.576019686493194","0.291812165824974","0.766763064298702"
"WQRS","maths","HRV_LFn","0.797573280401063","0.593540825034444","0.905274629235036"
"WQRS","maths","HRV_HFn","0.878029126984319","0.741287934178787","0.944787961541648"
"WQRS","maths","HRV_LnHF","0.824249136211339","0.641181096326131","0.918551823851871"
"WQRS","maths","HRV_SD1","-0.000644925575046176","-0.0256528971278799","0.0243638526753009"
"WQRS","maths","HRV_SD2","-0.0215589644743208","-0.0854689923440535","0.0425277472193546"
"WQRS","maths","HRV_SD1SD2","0.0935576564361198","-0.0470294172940083","0.230510243405757"
"WQRS","maths","HRV_SampEn","0.246586076919371","0.0247849712066841","0.445249290292843"
"WQRS","maths","HRV_TP","0.833530492865601","0.654777288866115","0.923978990619018"
"WQRS","walking","HRV_MeanNN","0.758387285409563","0.519242352704326","0.887390966782521"
"WQRS","walking","HRV_SDNN","0.0132301823425267","-0.0204468015288302","0.0468771779495418"
"WQRS","walking","HRV_RMSSD","0.0170224645561335","-0.00783204162800459","0.0418559513005644"
"WQRS","walking","HRV_SDSD","0.0170807932270409","-0.00784234948434364","0.0419827278927508"
"WQRS","walking","HRV_CVSD","0.0189174739771292","-0.00705665825968284","0.044866096596409"
"WQRS","walking","HRV_CVNN","0.0110515682028322","-0.0182761434194249","0.0403602785897337"
"WQRS","walking","HRV_TINN","0.0567311437102428","-0.105417019916663","0.215940758863271"
"WQRS","walking","HRV_HTI","0.613405315797677","0.322480248180717","0.798446833210267"
"WQRS","walking","HRV_SDRMSSD","0.279545038320272","0.0849099670760442","0.453630525503004"
"WQRS","walking","HRV_pNN20","0.686668527681577","0.429240045624895","0.840913401163864"
"WQRS","walking","HRV_pNN50","0.33080833756737","0.102784040344364","0.525800366832416"
"WQRS","walking","HRV_IQRNN","0.237361828667548","0.0126932748383027","0.439216145286583"
"WQRS","walking","HRV_LF","0.627606793158058","0.327619274911242","0.812640982167464"
"WQRS","walking","HRV_HF","0.163660823008214","-0.129462731220448","0.430479690911623"
"WQRS","walking","HRV_LFHF","0.586579735146627","0.292508024466518","0.779291730350022"
"WQRS","walking","HRV_LFn","0.361791744442372","0.0816592944535304","0.588945735134002"
"WQRS","walking","HRV_HFn","0.351714407047557","0.046814240156353","0.596662904294986"
"WQRS","walking","HRV_LnHF","0.465388541071631","0.156190404988532","0.691516413220941"
"WQRS","walking","HRV_SD1","0.0170807932264727","-0.00784234948440584","0.0419827278916781"
"WQRS","walking","HRV_SD2","0.0290441899727472","-0.0358972296311722","0.0937413437414286"
"WQRS","walking","HRV_SD1SD2","0.11454175046175","-0.0236111471906092","0.248401849437209"
"WQRS","walking","HRV_SampEn","0.0994722347918179","-0.0593612938992044","0.253393394199147"
"WQRS","walking","HRV_TP","0.420951241765624","0.10185263490978","0.661506795895499"
"WQRS","hand_bike","HRV_MeanNN","0.959790924057298","0.911498215177257","0.981980203550914"
"WQRS","hand_bike","HRV_SDNN","-0.000342903358508579","-0.0533938824963456","0.0527100059885867"
"WQRS","hand_bike","HRV_RMSSD","0.000733361238426145","-0.0558278931878131","0.0572899237487651"
"WQRS","hand_bike","HRV_SDSD","0.00079623103407368","-0.0559560890655302","0.0575434225509535"
"WQRS","hand_bike","HRV_CVSD","0.0028135258187778","-0.0494380732787636","0.0550497661675694"
"WQRS","hand_bike","HRV_CVNN","-0.00455619171657894","-0.0534510060058229","0.0443604177370817"
"WQRS","hand_bike","HRV_TINN","-0.00120861078172033","-0.198706730114373","0.196383838674567"
"WQRS","hand_bike","HRV_HTI","0.65793056576993","0.381297296435325","0.826419277230012"
"WQRS","hand_bike","HRV_SDRMSSD","0.108778075106596","-0.076061580725996","0.2863899013528"
"WQRS","hand_bike","HRV_pNN20","0.712204703008721","0.475672312186629","0.852685701903459"
"WQRS","hand_bike","HRV_pNN50","0.446282417628498","0.155074111393312","0.666134396460454"
"WQRS","hand_bike","HRV_IQRNN","0.961040629516621","0.913045685240084","0.982782898203209"
"WQRS","hand_bike","HRV_LF","0.43152126488412","0.0632227315218692","0.696371984476017"
"WQRS","hand_bike","HRV_HF","0.0665218765529219","-0.328518812096989","0.441753592909217"
"WQRS","hand_bike","HRV_LFHF","0.46689508803113","0.13997921486631","0.702024210905629"
"WQRS","hand_bike","HRV_LFn","0.362506958382359","0.042575227365188","0.615008605917606"
"WQRS","hand_bike","HRV_HFn","0.278726814964761","-0.0677561383890758","0.565214269333363"
"WQRS","hand_bike","HRV_LnHF","0.284667229580867","-0.106263881579588","0.599376635527573"
"WQRS","hand_bike","HRV_SD1","0.00079623104354272","-0.0559560890483184","0.0575434225526203"
"WQRS","hand_bike","HRV_SD2","0.0185408769738843","-0.0761470815793844","0.112897417329942"
"WQRS","hand_bike","HRV_SD1SD2","0.0545404033798399","-0.0729848994175008","0.180310947310144"
"WQRS","hand_bike","HRV_SampEn","0.0934167520408182","-0.108255584283533","0.28770406100783"
"WQRS","hand_bike","HRV_TP","0.186952000651183","-0.220904734776079","0.539153103783248"
